index,date,open,high,low,close,volume,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4918,2021-04-06 09:00:00,32.245,32.2981,31.6871,31.8892,93864.68873061,32.31705000000001,32.347366666666666,32.220074999999994,32.11534,31.986616666666663,31.883385714285712,31.871675000000003,31.892611111111112,31.86071,31.824636363636362,31.775125,31.71573846153846,31.67178571428571,31.606053333333332,31.530524999999997,31.445376470588236
4919,2021-04-06 10:00:00,31.892,32.0503,31.7568,31.9221,47400.22550171,32.06850000000001,32.17536666666666,32.233525,32.15446,32.078116666666666,31.9731,31.8844625,31.873933333333337,31.89255,31.863554545454544,31.830249999999996,31.784115384615383,31.72832857142857,31.686466666666664,31.623925,31.55178823529412
4920,2021-04-06 11:00:00,31.919,32.1022,31.6841,31.7303,36255.37568369,31.905500000000007,32.01866666666666,32.111275,32.17062,32.11521666666666,32.05538571428571,31.966337499999998,31.8883,31.87844,31.89495454545455,31.868175000000004,31.837076923076925,31.79375,31.74104,31.701,31.641282352941175
4921,2021-04-06 12:00:00,31.7068,31.9409,31.7068,31.8408,25549.05620266,31.812900000000006,31.839266666666663,31.9407,32.03038,32.09331666666667,32.05687142857143,32.0118125,31.9375,31.870150000000002,31.86283636363636,31.879275000000003,31.85576153846154,31.827771428571427,31.787953333333334,31.7389,31.701341176470585
4922,2021-04-06 13:00:00,31.837,32.2,31.7976,31.9591,42801.4292013,31.77190000000001,31.820933333333333,31.8387,31.919959999999996,31.99815,32.0567,32.0293875,31.992388888888886,31.92745,31.867136363636362,31.86068333333333,31.87602307692308,31.85442142857143,31.828386666666667,31.79101875,31.744670588235294
4923,2021-04-06 14:00:00,31.9618,31.9618,31.5567,31.7888,87305.84815074,31.899400000000007,31.835199999999997,31.85615,31.863319999999998,31.926933333333334,31.992957142857144,32.0448375,32.021877777777775,31.989329999999995,31.930572727272725,31.875024999999997,31.868461538461535,31.88215,31.86158,31.836724999999998,31.801064705882354
4924,2021-04-06 15:00:00,31.7905,31.8501,31.3103,31.4933,109329.06493614,31.87615000000001,31.8631,31.824025,31.843020000000003,31.851183333333335,31.907442857142858,31.96765,32.016577777777776,31.998739999999998,31.971254545454542,31.918899999999997,31.868523076923076,31.862892857142857,31.87604,31.8571375,31.83400588235294
4925,2021-04-06 16:00:00,31.4932,32.1469,31.31,31.6992,215969.66018784,31.64185000000001,31.748499999999996,31.770625000000003,31.75786,31.784716666666668,31.80004285714286,31.8556625,31.914933333333334,31.96424,31.952781818181816,31.931416666666664,31.886153846153846,31.841714285714286,31.838246666666667,31.8521125,31.835729411764706
4926,2021-04-06 17:00:00,31.7071,32.4729,31.668,32.3861,122900.02070873,31.600150000000006,31.6636,31.73815,31.757920000000002,31.749400000000005,31.77362857142857,31.788425,31.839155555555553,31.894150000000003,31.94086363636364,31.932308333333335,31.91416153846154,31.873364285714285,31.83274,31.83005,31.84358235294118
4927,2021-04-06 18:00:00,32.3862,32.7272,31.9,31.9143,199991.96160669,32.04665000000001,31.862166666666667,31.844250000000002,31.867759999999997,31.86263333333333,31.840371428571434,31.8502,31.854844444444446,31.89386,31.938881818181816,31.977975,31.967223076923077,31.947878571428568,31.907553333333333,31.86733125,31.862764705882356
4928,2021-04-06 19:00:00,31.9055,32.352,31.875,32.1919,91449.39937348,32.14585000000001,31.999599999999997,31.873,31.8565,31.87405,31.86875714285714,31.848512500000002,31.856344444444442,31.859910000000003,31.894918181818184,31.9361,31.9724,31.962814285714284,31.94505333333333,31.907425,31.869576470588232
4929,2021-04-06 20:00:00,32.1921,34.6688,32.1544,33.6642,1219229.8652194,32.04880000000001,32.16126666666667,32.047725,31.93682,31.912433333333336,31.919485714285713,31.909174999999998,31.88668888888889,31.88992,31.890109090909093,31.919683333333335,31.955792307692306,31.988092857142856,31.978099999999998,31.960493749999998,31.924170588235295
4930,2021-04-06 21:00:00,33.6639,34.1364,33.4627,33.4951,203817.62742733,32.928000000000004,32.58716666666667,32.536925,32.370960000000004,32.224666666666664,32.162642857142856,32.1375375,32.104144444444444,32.064409999999995,32.05119090909091,32.037925,32.05385384615385,32.0778,32.09981333333334,32.083462499999996,32.06069411764706
4931,2021-04-06 22:00:00,33.4865,33.4865,31.52,32.7507,778320.72996268,33.57520000000001,33.11416666666667,32.812,32.726839999999996,32.55688333333334,32.40492857142858,32.328125,32.28742222222222,32.24238,32.193690909090904,32.1708,32.14935384615384,32.15618571428571,32.17171333333333,32.18648125,32.16599411764706
4932,2021-04-06 23:00:00,32.7425,32.8732,32.3103,32.8166,189979.75192779,33.11450000000001,33.29763333333333,33.021249999999995,32.7981,32.72944999999999,32.5834,32.447125,32.37416666666667,32.33293,32.287845454545455,32.239425,32.214776923076926,32.19172142857143,32.19527333333333,32.2073875,32.21918823529412
4933,2021-04-07 00:00:00,32.8119,33.6,32.7434,33.4542,417857.06719415,32.77720000000001,33.01363333333333,33.1762,32.979380000000006,32.8004,32.74122857142857,32.6119625,32.48765555555556,32.41794,32.37647272727273,32.331516666666666,32.28346153846154,32.257428571428576,32.233066666666666,32.2338125,32.242947058823525
4934,2021-04-07 01:00:00,33.4652,34.5,33.445,33.8743,456099.29612957,33.13855000000001,33.00653333333333,33.126525,33.234,33.06035,32.89537142857143,32.831725,32.70676666666667,32.58541,32.51314545454546,32.4672,32.41872307692308,32.367871428571426,32.33794666666667,32.310075,32.30624705882354
4935,2021-04-07 02:00:00,33.8742,33.9898,33.3835,33.583,121525.94118557,33.669700000000006,33.383766666666666,33.22345,33.276059999999994,33.340700000000005,33.17661428571429,33.017725,32.94755555555556,32.82351,32.702572727272724,32.62656666666667,32.57543076923077,32.522685714285714,32.468293333333335,32.4339625,32.40208235294118
4936,2021-04-07 03:00:00,33.583,33.9413,33.4645,33.9154,58350.19318128,33.72860000000001,33.640800000000006,33.433575000000005,33.29536,33.327216666666665,33.37531428571428,33.2274125,33.080533333333335,33.0111,32.892554545454544,32.77594166666667,32.700138461538465,32.6474,32.59337333333333,32.5379625,32.50155294117647
4937,2021-04-07 04:00:00,33.9095,34.74,33.8687,34.3998,182159.34753791,33.74625,33.788900000000005,33.707975,33.52876,33.39771666666667,33.4104,33.4420875,33.3032,33.16343,33.092772727272724,32.9773,32.86313846153846,32.786521428571426,32.73154,32.67563125,32.61864117647059
4938,2021-04-07 05:00:00,34.3999,34.6497,33.5701,33.9131,113875.32474278,34.154700000000005,33.964133333333336,33.94165,33.84636,33.67395,33.540885714285714,33.5340875,33.54851111111111,33.41287,33.275836363636365,33.201699999999995,33.08673076923077,32.972907142857146,32.89408,32.8358125,32.777058823529416
4939,2021-04-07 06:00:00,33.9071,34.495,33.7164,34.2973,121994.10232794,34.15350000000001,34.07216666666667,33.949875,33.93474,33.85648333333334,33.70725714285714,33.5866625,33.57553333333333,33.58437,33.4578,33.32844166666667,33.255961538461534,33.14532857142857,33.03518666666667,32.95739375,32.8988294117647
4940,2021-04-07 07:00:00,34.2964,34.9,34.147,34.7068,206127.1956136,34.10175000000001,34.20113333333333,34.128225,34.019180000000006,33.995016666666665,33.91932857142857,33.7809,33.66552222222222,33.64762,33.649100000000004,33.527683333333336,33.4029,33.33027857142857,33.22206666666667,33.1140125,33.03615882352942
4941,2021-04-07 08:00:00,34.7101,35.0373,34.0285,34.142,383122.26696437,34.50325000000001,34.30453333333333,34.328374999999994,34.2446,34.13433333333333,34.09717142857143,34.018175,33.884144444444445,33.769980000000004,33.744209090909095,33.73751666666667,33.61863846153846,33.49627142857143,33.422266666666665,33.31506875,33.207899999999995
4942,2021-04-07 09:00:00,34.1427,34.4513,33.7741,34.4513,174168.85978677,34.4264,34.38306666666666,34.264075,34.29124,34.22761666666667,34.13552857142857,34.1028625,34.03201111111111,33.910000000000004,33.80386363636364,33.77741666666667,33.768684615384615,33.65607142857143,33.539366666666666,33.467293749999996,33.363752941176465
4943,2021-04-07 10:00:00,34.4518,35.0299,34.43,34.9779,205914.05626612,34.297250000000005,34.434866666666665,34.40025,34.30162,34.318,34.25964285714286,34.175062499999996,34.14163333333333,34.073989999999995,33.95925454545455,33.85785833333333,33.829292307692306,33.81747857142857,33.70912,33.596393750000004,33.52520588235294
4944,2021-04-07 11:00:00,34.9953,35.11,34.5321,34.6975,205111.4723604,34.72355,34.52993333333333,34.574974999999995,34.519259999999996,34.417233333333336,34.41475714285714,34.3516,34.2662,34.227,34.15774545454545,34.04559166666667,33.94535384615385,33.91257857142857,33.896,33.78950625,33.67868235294117
4945,2021-04-07 12:00:00,34.7156,34.8233,34.0001,34.5615,222728.76079927,34.855450000000005,34.7209,34.57635,34.6031,34.55198333333333,34.45985714285714,34.4523625,34.392044444444444,34.31114,34.27141818181818,34.20423333333333,34.097130769230766,34.00037142857143,33.96611333333333,33.947225,33.843982352941175
4946,2021-04-07 13:00:00,34.5601,34.7633,34.314,34.3908,150082.7671676,34.63785000000001,34.757,34.6807,34.5731,34.595933333333335,34.55314285714286,34.472387499999996,34.464333333333336,34.40885,34.33377272727273,34.295475,34.23160769230769,34.1302,34.037686666666666,34.0032375,33.98327647058824
4947,2021-04-07 14:00:00,34.3873,34.4603,33.6007,33.7022,190489.33889098,34.47370000000001,34.55433333333334,34.664575,34.622020000000006,34.54213333333333,34.56612857142857,34.5324125,34.46293333333333,34.456630000000004,34.40689090909091,34.338233333333335,34.30253846153846,34.24272857142857,34.14734,34.059537500000005,34.02582941176471
4948,2021-04-07 15:00:00,33.7125,33.7141,33.0579,33.4519,323185.90505804,34.04990000000001,34.21996666666667,34.343875,34.47416,34.47043333333333,34.42361428571429,34.459424999999996,34.44131111111111,34.387890000000006,34.388981818181826,34.349025000000005,34.2901,34.260392857142854,34.20737999999999,34.1201625,34.03912352941177
4949,2021-04-07 16:00:00,33.4512,33.5027,32.7,33.132,284015.5281844,33.58185,33.85033333333333,34.027775000000005,34.16534,34.303666666666665,34.32482857142857,34.3020625,34.3474,34.3423,34.30273636363636,34.310833333333335,34.279961538461535,34.230178571428574,34.20644666666667,34.16011875,34.08081176470588
4950,2021-04-07 17:00:00,33.1218,33.2347,31.9899,32.6104,506056.61416226,33.286500000000004,33.42850000000001,33.6682,33.84658,33.99141666666667,34.13482857142857,34.17445,34.170922222222224,34.22484,34.231345454545455,34.204325000000004,34.21936923076923,34.19723571428572,34.15628666666667,34.138656250000004,34.09904117647059
4951,2021-04-07 18:00:00,32.6,32.7342,31.5,31.6447,321166.25387126,32.86090000000001,33.05766666666667,33.221374999999995,33.45456,33.63881666666666,33.79264285714286,33.942975000000004,33.999511111111104,34.01383,34.07712727272727,34.095400000000005,34.08091538461539,34.1037,34.09075333333333,34.05901875,34.04814705882353
4952,2021-04-07 19:00:00,31.6193,32.0571,30.2583,31.5992,725412.66678697,32.10965000000001,32.44703333333333,32.698075,32.90096,33.14868333333334,33.35031428571428,33.520975,33.68478888888889,33.761489999999995,33.79614545454545,33.87230833333333,33.904930769230766,33.90508571428571,33.938073333333335,33.9362875,33.91550588235294
4953,2021-04-07 20:00:00,31.599,32.0699,30.3965,31.9595,385866.38117283,31.609150000000007,31.939433333333337,32.235025,32.47826,32.68396666666667,32.9273,33.1314,33.30742222222222,33.47621,33.564899999999994,33.613049999999994,33.69743846153846,33.74022142857143,33.75134666666667,33.79188125,33.7988
4954,2021-04-07 21:00:00,31.9678,32.285,31.705,32.1695,227490.56190981,31.783400000000007,31.7287,31.946524999999998,32.18158,32.39318333333333,32.581657142857146,32.8073625,33.00211111111111,33.17346,33.33908181818182,33.43180833333333,33.4864923076923,33.57389285714286,33.62206,33.639875,33.68458235294118
4955,2021-04-07 22:00:00,32.1695,32.4359,31.6723,31.7063,164290.58790373,32.068650000000005,31.9121,31.8389,31.991120000000002,32.179566666666666,32.36122857142857,32.5301375,32.736488888888886,32.918850000000006,33.08219090909091,33.241616666666665,33.334707692307695,33.39242142857143,33.480266666666665,33.531275,33.55338235294118
4956,2021-04-07 23:00:00,31.7075,31.9749,31.0951,31.2235,157059.72277412,31.938500000000005,31.948266666666665,31.86095,31.81262,31.943849999999998,32.11212857142857,32.2795125,32.43873333333333,32.63359,32.808727272727275,32.96763333333333,33.123607692307694,33.21847857142857,33.28009333333333,33.36946875,33.423994117647055
4957,2021-04-08 00:00:00,31.2236,31.9322,30.6785,31.7544,448521.19334564,31.465550000000007,31.7002,31.7671,31.733479999999997,31.71445,31.840957142857143,32.0010625,32.16218888888889,32.31722,32.50540909090909,32.676633333333335,32.83347692307692,32.98789285714286,33.08548666666666,33.1515625,33.24324117647058
4958,2021-04-08 01:00:00,31.7604,31.7992,30.6548,30.6888,173826.31006808,31.492000000000008,31.563833333333335,31.71525,31.76576,31.737966666666665,31.721014285714286,31.8308875,31.97432222222222,32.12201,32.2666,32.443324999999994,32.606153846153845,32.75682857142857,32.90606,33.00266875,33.06972941176471
4959,2021-04-08 02:00:00,30.6781,31.1858,30.4799,30.6325,148327.31850099,31.21925000000001,31.220700000000004,31.3424,31.50782,31.584483333333335,31.586557142857142,31.59065,31.7028,31.8447,31.990745454545458,32.134225,32.30753846153846,32.46843571428572,32.61824666666667,32.7668125,32.86592941176471
4960,2021-04-08 03:00:00,30.6325,31.0931,30.2305,31.0801,193265.43225316,30.655300000000008,31.023666666666667,31.07365,31.20042,31.36193333333333,31.448485714285713,31.467299999999998,31.48418888888889,31.595769999999998,31.7345,31.87755833333333,32.01870769230769,32.187892857142856,32.34604,32.4941375,32.64126470588236
4961,2021-04-08 04:00:00,31.0824,31.1438,30.5263,31.1437,106048.02039194,30.857450000000007,30.797666666666668,31.03835,31.075400000000002,31.18075,31.322,31.402725,31.42453333333333,31.444010000000002,31.5491,31.680158333333335,31.81639230769231,31.95182857142857,32.11419333333333,32.2670625,32.41109411764705
4962,2021-04-08 05:00:00,31.1437,31.6074,30.9738,31.6019,73316.65408112,31.11305000000001,30.952866666666665,30.884175,31.05942,31.086783333333333,31.17545714285714,31.2997125,31.373944444444444,31.396450000000005,31.41670909090909,31.515316666666667,31.63889230769231,31.76834285714286,31.89795333333333,32.0535375,32.200982352941175
4963,2021-04-08 06:00:00,31.6072,31.8714,31.4459,31.8557,50537.87018436,31.375450000000008,31.27776666666667,31.11645,31.02878,31.150716666666668,31.161128571428574,31.229425000000003,31.333877777777772,31.39727,31.415609090909093,31.43258333333333,31.522384615384617,31.63662857142857,31.757600000000004,31.87978125,32.02728235294118
4964,2021-04-08 07:00:00,31.8653,31.8934,31.0601,31.1055,65578.00642833,31.736250000000005,31.53873333333333,31.42465,31.266219999999997,31.1682,31.2528,31.24915,31.300077777777783,31.38702,31.439818181818183,31.453083333333336,31.465869230769233,31.54687857142857,31.651873333333334,31.76433125,31.87892941176471
4965,2021-04-08 08:00:00,31.1101,31.7116,30.936,31.6095,127079.62893997,31.487700000000007,31.527533333333334,31.431575,31.361739999999998,31.240199999999998,31.1599,31.2349625,31.2337,31.281079999999996,31.361845454545456,31.412341666666663,31.4267,31.440457142857138,31.51776,31.6180125,31.725847058823533
4966,2021-04-08 09:00:00,31.6063,32.1599,31.4733,31.9322,82547.60497303,31.358200000000007,31.52723333333333,31.547225,31.466519999999996,31.4025,31.292499999999997,31.2157,31.27622222222222,31.270960000000002,31.310645454545455,31.382216666666668,31.427261538461536,31.439528571428575,31.45151333333333,31.52329375,31.617323529411767
4967,2021-04-08 10:00:00,31.9323,31.9975,31.6134,31.757,54666.70655099,31.76930000000001,31.549566666666664,31.628500000000003,31.624239999999997,31.544150000000002,31.47818571428572,31.372475,31.29532222222222,31.341829999999998,31.33108181818182,31.36245,31.42453076923077,31.463335714285712,31.47238,31.4815625,31.547352941176467
4968,2021-04-08 11:00:00,31.7443,31.8318,31.3924,31.6503,47924.55646109,31.838300000000007,31.760966666666665,31.59825,31.65166,31.64425,31.572742857142856,31.51145,31.41378888888889,31.340220000000006,31.378418181818187,31.365516666666668,31.391823076923078,31.447371428571433,31.48206666666667,31.489375000000003,31.497017647058822
4969,2021-04-08 12:00:00,31.6464,32.3172,31.636,32.2554,75917.32816747,31.695350000000005,31.77433333333333,31.732325,31.60788,31.650783333333333,31.644557142857142,31.58195,31.526444444444444,31.43705,31.368054545454548,31.40075,31.38712307692308,31.410007142857143,31.46064,31.492337499999998,31.498611764705885
4970,2021-04-08 13:00:00,32.2549,32.4438,32.0017,32.1257,60401.08415618,31.95065000000001,31.881866666666667,31.894475,31.836840000000002,31.71571666666667,31.737085714285715,31.72085,31.656722222222225,31.599290000000003,31.511400000000002,31.441958333333336,31.466453846153847,31.449107142857144,31.466333333333335,31.510281250000002,31.537194117647058
4971,2021-04-08 14:00:00,32.1257,32.4999,32.042,32.2805,67266.11628456,32.19030000000001,32.00900000000001,31.942825,31.94072,31.884983333333338,31.774285714285718,31.7856625,31.765833333333333,31.70362,31.647145454545456,31.562591666666666,31.49455384615385,31.513542857142856,31.494213333333335,31.50754375,31.54648235294118
4972,2021-04-08 15:00:00,32.2859,32.5555,32.2833,32.422,66413.91440093,32.20580000000001,32.22216666666667,32.078225,32.01144,31.998250000000002,31.942257142857148,31.8382375,31.841244444444442,31.81784,31.756554545454545,31.700374999999998,31.618230769230767,31.551078571428572,31.565033333333336,31.54369375,31.553329411764707
4973,2021-04-08 16:00:00,32.4121,32.576,32.0665,32.1801,68267.72817479,32.34900000000001,32.274566666666665,32.26965,32.144999999999996,32.07821666666667,32.057371428571436,32.0009875,31.902,31.898329999999998,31.87186363636364,31.811183333333332,31.755123076923077,31.674935714285713,31.60848,31.617975,31.59477647058824
4974,2021-04-08 17:00:00,32.1634,32.313,31.5073,31.6492,106446.65907552,32.28775000000002,32.28713333333334,32.246775,32.2484,32.14806666666667,32.090385714285716,32.070625,32.01903333333334,31.928140000000003,31.922427272727273,31.896158333333336,31.838276923076926,31.784285714285716,31.7075,31.643162500000003,31.650058823529406
4975,2021-04-08 18:00:00,31.6411,31.7947,31.138,31.693,115255.10950432,31.902250000000013,32.0722,32.125625,32.12564,32.14718333333334,32.07564285714286,32.034225000000006,32.0229,31.981240000000003,31.902045454545455,31.898983333333334,31.876538461538466,31.824192857142858,31.77474,31.70335,31.643041176470593
4976,2021-04-08 19:00:00,31.6914,31.752,31.4088,31.46,80333.16115862,31.666250000000012,31.83196666666667,31.977000000000004,32.03878,32.053266666666666,32.08207142857143,32.027612500000004,31.996133333333333,31.989749999999997,31.95489090909091,31.884491666666666,31.883015384615383,31.863314285714285,31.81534,31.76953125,31.702647058823533
4977,2021-04-08 20:00:00,31.4615,32.0512,31.3826,32.0316,87533.20052929,31.576450000000012,31.598000000000003,31.73935,31.873900000000003,31.942566666666664,31.968728571428567,32.0045,31.964711111111107,31.94267,31.94172727272727,31.913775,31.851953846153847,31.85290714285714,31.836526666666668,31.793225,31.751411764705882
4978,2021-04-08 21:00:00,32.0366,32.2861,31.8158,31.9599,87594.25479123,31.74905000000001,31.729833333333335,31.70765,31.7988,31.901016666666667,31.956,31.9772125,32.00806666666667,31.971899999999998,31.951209090909092,31.949633333333335,31.92322307692308,31.86514285714286,31.865153333333335,31.849031250000003,31.80754117647059
4979,2021-04-08 22:00:00,31.9712,32.4425,31.8863,32.2626,79940.49471664,32.00390000000001,31.8231,31.790175,31.760360000000002,31.827533333333335,31.911042857142856,31.9579,31.976544444444446,32.004380000000005,31.971836363636363,31.952875000000002,31.95129230769231,31.926650000000002,31.872213333333335,31.87178125,31.856217647058823
4980,2021-04-08 23:00:00,32.2626,32.5627,32.2545,32.5454,88102.71036666,32.116900000000015,32.090133333333334,31.932975,31.884659999999997,31.844066666666663,31.889685714285715,31.9549875,31.991755555555553,32.00515,32.027854545454545,31.996066666666664,31.976699999999997,31.97352857142857,31.949046666666668,31.8966125,31.894770588235293
4981,2021-04-09 00:00:00,32.5426,32.9402,32.4599,32.5241,233700.06621651,32.402600000000014,32.2588,32.20325,32.054899999999996,31.994316666666666,31.943857142857144,31.9713,32.02027777777778,32.046839999999996,32.05400909090909,32.07075,32.03810769230769,32.01712142857143,32.011466666666664,31.98614375,31.934611764705885
4982,2021-04-09 01:00:00,32.5424,32.5543,32.1975,32.3121,35706.56188152,32.54250000000001,32.4492,32.3297,32.27108,32.136149999999994,32.07261428571429,32.018675,32.034755555555556,32.07249,32.091890909090914,32.09470833333334,32.107030769230775,32.074128571428574,32.05214,32.04465,32.01886470588235
4983,2021-04-09 02:00:00,32.3061,32.4399,32.17,32.2858,45416.86467407,32.424250000000015,32.463699999999996,32.413425,32.32498,32.276916666666665,32.16042857142857,32.1018,32.05061111111112,32.06189,32.09372727272727,32.109741666666665,32.11096923076923,32.121249999999996,32.08959333333333,32.0680125,32.0600294117647
4984,2021-04-09 03:00:00,32.3032,32.3577,31.9938,32.1979,41786.44826669,32.30465000000001,32.383900000000004,32.423575,32.39138,32.321349999999995,32.28067142857143,32.178275,32.124177777777774,32.075869999999995,32.08382727272727,32.11118333333334,32.12462307692307,32.1247,32.13338,32.10294375,32.081847058823534
4985,2021-04-09 04:00:00,32.1863,32.2994,32.0301,32.0889,38951.7270554,32.24475000000001,32.2652,32.334500000000006,32.37612,32.3572,32.302057142857144,32.268875,32.17916666666666,32.13039,32.08590909090909,32.09236666666667,32.11696153846154,32.12902857142857,32.12880666666667,32.1366875,32.10784705882353
4986,2021-04-09 05:00:00,32.0888,32.3337,31.8766,32.3041,27233.09969778,32.13755000000001,32.192766666666664,32.2211,32.285360000000004,32.32823333333334,32.31885714285714,32.2754,32.248866666666665,32.17013,32.12660909090909,32.086149999999996,32.09209230769231,32.11495,32.12634666666666,32.12630625,32.1338705882353
4987,2021-04-09 06:00:00,32.304,32.7956,32.194,32.7761,40878.20374685,32.19640000000001,32.19303333333334,32.220575000000004,32.23768,32.288466666666665,32.32477142857143,32.317,32.27857777777778,32.254380000000005,32.182300000000005,32.14139166666667,32.102907692307696,32.10722857142857,32.12755333333334,32.13745,32.13675882352941
4988,2021-04-09 07:00:00,32.7808,32.8827,32.6019,32.784,46891.50810865,32.542400000000015,32.3912,32.339975,32.332620000000006,32.3282,32.358799999999995,32.381775,32.36853333333333,32.3288,32.30223636363637,32.232175000000005,32.190576923076925,32.15132857142857,32.15213333333334,32.16838125,32.17529411764706
4989,2021-04-09 08:00:00,32.7802,33.2799,32.7434,33.0838,125532.25837728,32.78050000000001,32.62166666666667,32.48845,32.428020000000004,32.40721666666666,32.39277142857143,32.411474999999996,32.42604444444444,32.4097,32.36983636363636,32.34206666666667,32.27433076923077,32.23269285714286,32.19325333333333,32.191387500000005,32.20437058823529
4990,2021-04-09 09:00:00,33.0838,33.2167,32.7554,32.7941,55206.25347498,32.93200000000001,32.8816,32.7372,32.60752,32.53731666666667,32.50387142857143,32.479150000000004,32.486177777777776,32.491820000000004,32.47098181818182,32.42933333333333,32.399123076923075,32.33215,32.289433333333335,32.2489125,32.24388235294117
4991,2021-04-09 10:00:00,32.7984,33.0977,32.7485,32.7995,33411.95377902,32.941100000000006,32.88746666666667,32.8608,32.74944,32.63933333333333,32.57461428571429,32.5406875,32.51462222222222,32.5174,32.51969090909091,32.498266666666666,32.457723076923074,32.42764285714286,32.36323333333333,32.32124375,32.28123529411765
4992,2021-04-09 11:00:00,32.7915,32.9698,32.6277,32.7277,41216.49091279,32.794950000000014,32.89123333333333,32.863475,32.84694,32.75645,32.661071428571425,32.601725,32.56855555555555,32.54231,32.54231818181818,32.542341666666665,32.52082307692307,32.481564285714285,32.4519,32.39,32.34890588235294
4993,2021-04-09 12:00:00,32.7205,32.8155,32.6,32.7662,32592.99587182,32.756000000000014,32.770133333333334,32.84855,32.83488,32.82586666666666,32.75131428571429,32.6685,32.61492222222222,32.58375,32.55850909090909,32.55716666666667,32.556046153846154,32.535085714285714,32.49749333333333,32.4686875,32.40944117647058
4994,2021-04-09 13:00:00,32.7757,32.8049,32.415,32.4347,47132.89099272,32.74810000000001,32.762566666666665,32.771525,32.833980000000004,32.82501666666667,32.8187,32.7543625,32.68041111111111,32.631,32.6012,32.57660833333333,32.57397692307693,32.571735714285715,32.55112666666666,32.51488125,32.486747058823525
4995,2021-04-09 14:00:00,32.4295,32.6554,32.4,32.4078,42087.29984228,32.60260000000001,32.6419,32.6793,32.70312,32.76656666666667,32.76851428571429,32.77005,32.718266666666665,32.65532,32.61268181818182,32.586891666666666,32.5652923076923,32.563657142857146,32.56225333333334,32.543524999999995,32.50985882352941
4996,2021-04-09 15:00:00,32.4085,32.5448,32.2388,32.5333,55662.06741866,32.41900000000001,32.5379,32.58355,32.62514,32.65401666666667,32.71541428571429,32.7235125,32.72987777777777,32.687290000000004,32.63288181818182,32.595666666666666,32.57316923076923,32.554092857142855,32.553313333333335,32.55264375,32.53558235294117
4997,2021-04-09 16:00:00,32.5348,32.5956,32.1047,32.1121,52862.80523945,32.47165000000001,32.45759999999999,32.537124999999996,32.5738,32.61008333333333,32.636985714285714,32.692837499999996,32.70254444444444,32.71037,32.673427272727274,32.62470833333333,32.59098461538461,32.57042857142857,32.55280666666666,32.55215625,32.551594117647056
4998,2021-04-09 17:00:00,32.1171,32.4029,32.1171,32.3966,31267.67258805,32.325950000000006,32.35346666666667,32.372474999999994,32.45312,32.497683333333335,32.539657142857145,32.572,32.62886666666666,32.64399999999999,32.65643636363636,32.62706666666667,32.58566153846154,32.557135714285714,32.54020666666667,32.525574999999996,32.52656470588235
4999,2021-04-09 18:00:00,32.3969,32.397,32.3352,32.3689,398.80070612,32.25700000000001,32.3496,32.364325,32.377359999999996,32.44375,32.483285714285714,32.521812499999996,32.55254444444445,32.605669999999996,32.62153636363636,32.63480833333333,32.609361538461535,32.57217857142857,32.54645333333333,32.53125,32.518005882352945
