date,open,high,low,close,volume
2020-12-01 09:15:00+05:30,1105.05,1121.6,1105.05,1114.8,417851
2020-12-01 09:16:00+05:30,1114.35,1120.85,1113.75,1115.2,131681
2020-12-01 09:17:00+05:30,1114.8,1115.5,1112.6,1113.95,74755
2020-12-01 09:18:00+05:30,1113.95,1114.85,1113.15,1113.5,42031
2020-12-01 09:19:00+05:30,1113.55,1117.8,1112.35,1117.65,67841
2020-12-01 09:20:00+05:30,1117.4,1117.6,1112.2,1113.1,56277
2020-12-01 09:21:00+05:30,1113.1,1115.55,1113.1,1115,17027
2020-12-01 09:22:00+05:30,1114.4,1117.45,1114.4,1116.95,36418
2020-12-01 09:23:00+05:30,1116.95,1116.95,1115.4,1115.4,18282
2020-12-01 09:24:00+05:30,1115.5,1118.8,1114.75,1118.8,273272
2020-12-01 09:25:00+05:30,1118.5,1120,1118.5,1119,36658
2020-12-01 09:26:00+05:30,1119,1120.5,1118.6,1120,41357
2020-12-01 09:27:00+05:30,1120.05,1122.75,1120,1121.45,55846
2020-12-01 09:28:00+05:30,1121.6,1124.15,1120,1123.85,79565
2020-12-01 09:29:00+05:30,1124,1124.8,1122.8,1123.05,63547
2020-12-01 09:30:00+05:30,1123,1126.5,1122.8,1125.6,105191
2020-12-01 09:31:00+05:30,1125.6,1126.6,1124.95,1125.15,62425
2020-12-01 09:32:00+05:30,1124.55,1125.2,1123,1123.45,35813
2020-12-01 09:33:00+05:30,1123.1,1124.8,1123,1124,31326
2020-12-01 09:34:00+05:30,1124,1124.05,1122.6,1122.6,23906
2020-12-01 09:35:00+05:30,1123,1123,1120.45,1121,36418
2020-12-01 09:36:00+05:30,1121.45,1121.45,1119.05,1120.6,45323
2020-12-01 09:37:00+05:30,1120.55,1121.45,1120,1121,32661
2020-12-01 09:38:00+05:30,1121,1124.7,1120.35,1124.7,42369
2020-12-01 09:39:00+05:30,1124.3,1126,1123.8,1124,49480
2020-12-01 09:40:00+05:30,1124.05,1126,1123.95,1125,63574
2020-12-01 09:41:00+05:30,1125,1125.9,1124.25,1125.4,27938
2020-12-01 09:42:00+05:30,1125.3,1125.85,1125,1125.5,30350
2020-12-01 09:43:00+05:30,1125.5,1125.8,1123.75,1124,42755
2020-12-01 09:44:00+05:30,1123.95,1124.7,1123.25,1124.45,21329
2020-12-01 09:45:00+05:30,1124.35,1124.5,1123,1123.15,21050
2020-12-01 09:46:00+05:30,1123.65,1124,1123,1123.75,12279
2020-12-01 09:47:00+05:30,1123.75,1123.95,1122.6,1122.6,27148
2020-12-01 09:48:00+05:30,1122.75,1123.7,1122.45,1123.7,17448
2020-12-01 09:49:00+05:30,1123.5,1123.75,1122.55,1123.6,15908
2020-12-01 09:50:00+05:30,1123.65,1123.8,1123.25,1123.4,14357
2020-12-01 09:51:00+05:30,1123.4,1123.8,1123,1123.25,10295
2020-12-01 09:52:00+05:30,1123.05,1124.4,1122.55,1123.95,32938
2020-12-01 09:53:00+05:30,1123.95,1125,1123.95,1124.2,44500
2020-12-01 09:54:00+05:30,1124.2,1125,1124,1125,8756
2020-12-01 09:55:00+05:30,1125.3,1126,1125,1125.5,60247
2020-12-01 09:56:00+05:30,1125.8,1125.85,1125.1,1125.3,25260
2020-12-01 09:57:00+05:30,1125.6,1125.65,1124.3,1124.45,18717
2020-12-01 09:58:00+05:30,1124.45,1125,1124.25,1124.5,12403
2020-12-01 09:59:00+05:30,1124.5,1125.2,1124.45,1125.05,10962
2020-12-01 10:00:00+05:30,1125.3,1125.85,1125.1,1125.75,17625
2020-12-01 10:01:00+05:30,1125.9,1128.55,1125.7,1128.55,76035
2020-12-01 10:02:00+05:30,1128,1129,1126.9,1128,60438
2020-12-01 10:03:00+05:30,1128,1128.45,1127.65,1128.15,24273
2020-12-01 10:04:00+05:30,1128.15,1130,1127.05,1129.6,73015
2020-12-01 10:05:00+05:30,1129.9,1130,1129.2,1129.7,38982
2020-12-01 10:06:00+05:30,1129.7,1132,1129.7,1130.75,124296
2020-12-01 10:07:00+05:30,1130.65,1130.85,1129.7,1130.5,51108
2020-12-01 10:08:00+05:30,1130.55,1130.6,1129.75,1130,34102
2020-12-01 10:09:00+05:30,1130,1131.9,1129.85,1131.55,55360
2020-12-01 10:10:00+05:30,1131.55,1131.85,1131,1131.2,31651
2020-12-01 10:11:00+05:30,1131,1131.2,1130.35,1130.35,24668
2020-12-01 10:12:00+05:30,1130.35,1130.7,1130,1130.4,31494
2020-12-01 10:13:00+05:30,1130.4,1130.6,1130,1130.45,19546
2020-12-01 10:14:00+05:30,1130.45,1131.75,1130.25,1131.7,37423
2020-12-01 10:15:00+05:30,1131.7,1131.95,1131,1131.3,27358
2020-12-01 10:16:00+05:30,1131.2,1131.45,1130.8,1131.45,14794
2020-12-01 10:17:00+05:30,1131.15,1131.45,1130.95,1130.95,25174
2020-12-01 10:18:00+05:30,1130.95,1131,1129.9,1130.1,26021
2020-12-01 10:19:00+05:30,1130.05,1130.45,1129.1,1129.75,24625
2020-12-01 10:20:00+05:30,1129.6,1129.6,1128,1128.3,33502
2020-12-01 10:21:00+05:30,1128.25,1129.75,1128.2,1129.35,19777
2020-12-01 10:22:00+05:30,1129.35,1129.8,1128.95,1129.5,14620
2020-12-01 10:23:00+05:30,1129.6,1129.6,1129.05,1129.25,14835
2020-12-01 10:24:00+05:30,1129.25,1129.25,1128.35,1128.7,26498
2020-12-01 10:25:00+05:30,1128.7,1128.8,1128.5,1128.5,10126
2020-12-01 10:26:00+05:30,1128.45,1128.5,1126.65,1127.3,41345
2020-12-01 10:27:00+05:30,1127.3,1127.35,1126.4,1126.65,23024
2020-12-01 10:28:00+05:30,1126.4,1127,1125.45,1126.95,30662
2020-12-01 10:29:00+05:30,1126.95,1127,1126.05,1126.65,15611
2020-12-01 10:30:00+05:30,1126.65,1126.65,1125.95,1126.15,12930
2020-12-01 10:31:00+05:30,1126.2,1126.2,1125.55,1125.75,12716
2020-12-01 10:32:00+05:30,1125.6,1126.4,1125.55,1126,13456
2020-12-01 10:33:00+05:30,1125.95,1126.75,1125.6,1126.7,13605
2020-12-01 10:34:00+05:30,1126.65,1127,1126.45,1127,10563
2020-12-01 10:35:00+05:30,1127,1127.65,1126.95,1127.45,14595
2020-12-01 10:36:00+05:30,1127.65,1128.5,1127.4,1128.4,14986
2020-12-01 10:37:00+05:30,1128.5,1129,1128.3,1128.85,13334
2020-12-01 10:38:00+05:30,1128.85,1129.55,1128.55,1128.6,20241
2020-12-01 10:39:00+05:30,1128.95,1128.95,1128,1128.35,45412
2020-12-01 10:40:00+05:30,1128.3,1128.9,1127.8,1128.1,14066
2020-12-01 10:41:00+05:30,1127.55,1128.5,1127.15,1128.45,19970
2020-12-01 10:42:00+05:30,1128.5,1128.9,1128.4,1128.75,5597
2020-12-01 10:43:00+05:30,1128.65,1129,1128.65,1129,8742
2020-12-01 10:44:00+05:30,1128.95,1129,1127.4,1127.9,11560
2020-12-01 10:45:00+05:30,1127.85,1128.85,1127.85,1128.45,8374
2020-12-01 10:46:00+05:30,1128.4,1128.8,1127.75,1128.65,7208
2020-12-01 10:47:00+05:30,1128.65,1128.95,1128.55,1128.85,5418
2020-12-01 10:48:00+05:30,1128.85,1129.55,1128.85,1129.5,17518
2020-12-01 10:49:00+05:30,1129.5,1129.55,1129.1,1129.35,11299
2020-12-01 10:50:00+05:30,1129.35,1129.4,1128.95,1129.2,7103
2020-12-01 10:51:00+05:30,1129.05,1129.35,1129,1129.2,6832
2020-12-01 10:52:00+05:30,1129.2,1129.25,1129,1129.1,5719
2020-12-01 10:53:00+05:30,1129,1129.1,1128.9,1128.95,5129
2020-12-01 10:54:00+05:30,1128.95,1129.3,1128.95,1128.95,12266
2020-12-01 10:55:00+05:30,1128.95,1129.45,1128.85,1129.4,9579
2020-12-01 10:56:00+05:30,1129.45,1129.5,1129.4,1129.45,5955
2020-12-01 10:57:00+05:30,1129.45,1130,1129.45,1129.85,28839
2020-12-01 10:58:00+05:30,1129.8,1129.85,1128.9,1129.25,8732
2020-12-01 10:59:00+05:30,1129.2,1129.35,1129,1129.1,8512
2020-12-01 11:00:00+05:30,1129.05,1129.1,1128.75,1128.75,6735
2020-12-01 11:01:00+05:30,1128.95,1128.95,1128.3,1128.45,7006
2020-12-01 11:02:00+05:30,1128.45,1128.5,1128.3,1128.3,10259
2020-12-01 11:03:00+05:30,1128.3,1128.3,1128,1128.3,10873
2020-12-01 11:04:00+05:30,1128.3,1129,1128.25,1129,10543
2020-12-01 11:05:00+05:30,1129,1129.5,1128.95,1129.5,12872
2020-12-01 11:06:00+05:30,1129.5,1130,1129.45,1129.9,12463
2020-12-01 11:07:00+05:30,1129.5,1130.5,1129.5,1130.5,30861
2020-12-01 11:08:00+05:30,1130.1,1130.5,1130.1,1130.35,10160
2020-12-01 11:09:00+05:30,1130.25,1130.5,1130.2,1130.3,7318
2020-12-01 11:10:00+05:30,1130.3,1130.5,1130.15,1130.3,8480
2020-12-01 11:11:00+05:30,1130.25,1130.3,1130,1130.2,9070
2020-12-01 11:12:00+05:30,1129.85,1130,1129.85,1129.9,5505
2020-12-01 11:13:00+05:30,1129.9,1130.05,1129.9,1130,5893
2020-12-01 11:14:00+05:30,1130,1130.05,1129.65,1129.65,14055
2020-12-01 11:15:00+05:30,1129.7,1129.75,1129.25,1129.25,7138
2020-12-01 11:16:00+05:30,1129.25,1129.6,1128.6,1128.75,8500
2020-12-01 11:17:00+05:30,1128.75,1129.15,1128.7,1129.1,8735
2020-12-01 11:18:00+05:30,1129,1129.1,1128.9,1128.9,5011
2020-12-01 11:19:00+05:30,1128.9,1129.2,1128.85,1129.2,8306
2020-12-01 11:20:00+05:30,1129,1129.5,1129,1129.35,5560
2020-12-01 11:21:00+05:30,1129.4,1129.9,1129.25,1129.8,8816
2020-12-01 11:22:00+05:30,1129.85,1129.95,1129.7,1129.9,5231
2020-12-01 11:23:00+05:30,1129.9,1130,1129.75,1129.95,9339
2020-12-01 11:24:00+05:30,1129.95,1130.25,1129.8,1130.25,9327
2020-12-01 11:25:00+05:30,1130.3,1130.5,1129.95,1130.5,12809
2020-12-01 11:26:00+05:30,1130.45,1130.5,1129.8,1130.1,13188
2020-12-01 11:27:00+05:30,1130.1,1130.2,1129.85,1130,5415
2020-12-01 11:28:00+05:30,1130,1130,1129.75,1129.75,6644
2020-12-01 11:29:00+05:30,1129.75,1129.8,1129.4,1129.55,6588
2020-12-01 11:30:00+05:30,1129.45,1130,1129.45,1129.95,8456
2020-12-01 11:31:00+05:30,1129.95,1130,1129.75,1129.8,5535
2020-12-01 11:32:00+05:30,1129.8,1129.9,1129.8,1129.8,3008
2020-12-01 11:33:00+05:30,1129.8,1129.9,1129.65,1129.7,7038
2020-12-01 11:34:00+05:30,1129.75,1129.75,1129.5,1129.6,7870
2020-12-01 11:35:00+05:30,1129.55,1129.6,1129.5,1129.5,11526
2020-12-01 11:36:00+05:30,1129.5,1129.6,1129.5,1129.55,5431
2020-12-01 11:37:00+05:30,1129.55,1129.6,1129.05,1129.25,21208
2020-12-01 11:38:00+05:30,1129.1,1129.4,1129.1,1129.35,4810
2020-12-01 11:39:00+05:30,1129.35,1129.4,1129.3,1129.3,3715
2020-12-01 11:40:00+05:30,1129.3,1129.35,1129.1,1129.15,8113
2020-12-01 11:41:00+05:30,1129.15,1129.2,1128.15,1128.8,15686
2020-12-01 11:42:00+05:30,1128.95,1129,1128.65,1128.7,4605
2020-12-01 11:43:00+05:30,1128.7,1128.95,1128.7,1128.85,5196
2020-12-01 11:44:00+05:30,1128.9,1129,1128.8,1129,4761
2020-12-01 11:45:00+05:30,1128.9,1129.15,1128.9,1129.15,4761
2020-12-01 11:46:00+05:30,1129.2,1129.3,1128.1,1128.35,13716
2020-12-01 11:47:00+05:30,1128.35,1128.7,1128.05,1128.4,8981
2020-12-01 11:48:00+05:30,1128.4,1128.45,1127,1127.9,30103
2020-12-01 11:49:00+05:30,1128,1128.05,1127.65,1127.9,10338
2020-12-01 11:50:00+05:30,1127.9,1127.95,1127.7,1127.8,3058
2020-12-01 11:51:00+05:30,1127.8,1127.9,1126.7,1126.8,24090
2020-12-01 11:52:00+05:30,1126.8,1128,1126.8,1127.7,8699
2020-12-01 11:53:00+05:30,1127.75,1128,1127.65,1127.85,5414
2020-12-01 11:54:00+05:30,1127.85,1128.5,1127.85,1128.5,6272
2020-12-01 11:55:00+05:30,1128.45,1129,1128.45,1128.95,14954
2020-12-01 11:56:00+05:30,1128.9,1129.5,1128.55,1128.55,22163
2020-12-01 11:57:00+05:30,1128.55,1129.1,1128.2,1129.05,5391
2020-12-01 11:58:00+05:30,1129.05,1129.45,1128.95,1129,8086
2020-12-01 11:59:00+05:30,1129.25,1129.9,1129,1129.85,9597
2020-12-01 12:00:00+05:30,1129.9,1129.9,1129.55,1129.85,9457
2020-12-01 12:01:00+05:30,1129.85,1130,1129.8,1129.9,9746
2020-12-01 12:02:00+05:30,1129.9,1130.85,1128.65,1129.65,42506
2020-12-01 12:03:00+05:30,1129.7,1130,1129.6,1129.75,7653
2020-12-01 12:04:00+05:30,1129.85,1129.9,1129.45,1129.9,15374
2020-12-01 12:05:00+05:30,1129.85,1129.95,1129.1,1129.3,8598
2020-12-01 12:06:00+05:30,1129.25,1129.45,1129,1129.2,5587
2020-12-01 12:07:00+05:30,1129.2,1129.55,1128.85,1129.45,8046
2020-12-01 12:08:00+05:30,1129.45,1129.8,1129.45,1129.7,11259
2020-12-01 12:09:00+05:30,1129.6,1129.8,1129.6,1129.75,6132
2020-12-01 12:10:00+05:30,1129.75,1129.85,1129.45,1129.65,22768
2020-12-01 12:11:00+05:30,1129.3,1129.9,1128.65,1128.85,21409
2020-12-01 12:12:00+05:30,1128.85,1129,1128.65,1128.85,8375
2020-12-01 12:13:00+05:30,1128.85,1129.05,1128.8,1129,4950
2020-12-01 12:14:00+05:30,1129.05,1130.1,1128.95,1130.05,26643
2020-12-01 12:15:00+05:30,1130.05,1130.15,1129.85,1129.85,8487
2020-12-01 12:16:00+05:30,1129.85,1130,1129.25,1129.95,11111
2020-12-01 12:17:00+05:30,1129.95,1130,1129.75,1130,8528
2020-12-01 12:18:00+05:30,1129.95,1130.05,1129.7,1129.7,7594
2020-12-01 12:19:00+05:30,1129.7,1129.75,1129.6,1129.65,3734
2020-12-01 12:20:00+05:30,1129.65,1130,1129.65,1129.7,6764
2020-12-01 12:21:00+05:30,1129.7,1129.8,1129.55,1129.55,11185
2020-12-01 12:22:00+05:30,1129.6,1129.65,1129.55,1129.6,4564
2020-12-01 12:23:00+05:30,1129.6,1129.65,1129.35,1129.5,11023
2020-12-01 12:24:00+05:30,1129.5,1129.5,1129.35,1129.35,8176
2020-12-01 12:25:00+05:30,1129.35,1129.4,1129.35,1129.4,4515
2020-12-01 12:26:00+05:30,1129.35,1129.4,1129.3,1129.3,20538
2020-12-01 12:27:00+05:30,1129.3,1129.4,1129.3,1129.4,8735
2020-12-01 12:28:00+05:30,1129.35,1129.55,1129.35,1129.45,16615
2020-12-01 12:29:00+05:30,1129.5,1129.55,1128.5,1128.95,23846
2020-12-01 12:30:00+05:30,1128.8,1128.95,1128.55,1128.8,23416
2020-12-01 12:31:00+05:30,1128.8,1129.25,1128.75,1128.95,8306
2020-12-01 12:32:00+05:30,1128.9,1129.25,1128.9,1129.2,7810
2020-12-01 12:33:00+05:30,1129.2,1129.45,1129.2,1129.45,10039
2020-12-01 12:34:00+05:30,1129.45,1129.5,1129.3,1129.3,13036
2020-12-01 12:35:00+05:30,1129.3,1129.35,1129.3,1129.3,10619
2020-12-01 12:36:00+05:30,1129.3,1129.35,1129.3,1129.35,13747
2020-12-01 12:37:00+05:30,1129.3,1129.45,1129.3,1129.4,9550
2020-12-01 12:38:00+05:30,1129.45,1129.5,1129.4,1129.5,5325
2020-12-01 12:39:00+05:30,1129.5,1130.6,1129.45,1130.6,35950
2020-12-01 12:40:00+05:30,1130.55,1130.7,1129.8,1130.2,22101
2020-12-01 12:41:00+05:30,1130.1,1130.5,1130.05,1130.25,7849
2020-12-01 12:42:00+05:30,1130.25,1130.85,1130.25,1130.4,14159
2020-12-01 12:43:00+05:30,1130.35,1130.45,1130.3,1130.4,5228
2020-12-01 12:44:00+05:30,1130.4,1130.4,1130,1130.05,7067
2020-12-01 12:45:00+05:30,1130.05,1130.1,1129.25,1129.25,13415
2020-12-01 12:46:00+05:30,1129.65,1130.2,1129.25,1130.2,26344
2020-12-01 12:47:00+05:30,1130,1130.25,1129.85,1130.05,10181
2020-12-01 12:48:00+05:30,1130.05,1130.15,1128.85,1129.85,58332
2020-12-01 12:49:00+05:30,1129.5,1130,1129.45,1129.8,5963
2020-12-01 12:50:00+05:30,1129.8,1129.9,1129.45,1129.7,4415
2020-12-01 12:51:00+05:30,1129.65,1129.75,1129.35,1129.7,10441
2020-12-01 12:52:00+05:30,1129.7,1129.75,1129.55,1129.55,2670
2020-12-01 12:53:00+05:30,1129.55,1129.6,1129.35,1129.35,8483
2020-12-01 12:54:00+05:30,1129,1129,1127.8,1128,21500
2020-12-01 12:55:00+05:30,1128,1129.5,1128,1129.45,13855
2020-12-01 12:56:00+05:30,1129.45,1129.45,1129,1129.2,4268
2020-12-01 12:57:00+05:30,1129.2,1129.4,1129.15,1129.35,6011
2020-12-01 12:58:00+05:30,1129.35,1129.4,1129.2,1129.4,18080
2020-12-01 12:59:00+05:30,1129.6,1130.2,1129.55,1130,17427
2020-12-01 13:00:00+05:30,1130,1130,1129.95,1129.95,7418
2020-12-01 13:01:00+05:30,1130,1130.2,1129.95,1130.05,11042
2020-12-01 13:02:00+05:30,1130.1,1130.95,1130.1,1130.85,14123
2020-12-01 13:03:00+05:30,1130.85,1130.85,1130.05,1130.75,10761
2020-12-01 13:04:00+05:30,1130.75,1133.15,1130.7,1132.15,95022
2020-12-01 13:05:00+05:30,1132.1,1132.15,1131,1131.15,21192
2020-12-01 13:06:00+05:30,1131.2,1131.3,1131,1131,8398
2020-12-01 13:07:00+05:30,1131,1131.35,1131,1131.1,9399
2020-12-01 13:08:00+05:30,1131.05,1131.2,1131.05,1131.15,7192
2020-12-01 13:09:00+05:30,1131.15,1131.8,1131.15,1131.8,6477
2020-12-01 13:10:00+05:30,1131.75,1132.2,1131.1,1131.5,17223
2020-12-01 13:11:00+05:30,1131.6,1131.95,1131.1,1131.8,15842
2020-12-01 13:12:00+05:30,1131.8,1131.95,1131.55,1131.75,3883
2020-12-01 13:13:00+05:30,1131.8,1131.85,1131.1,1131.15,9215
2020-12-01 13:14:00+05:30,1131.15,1131.15,1130.25,1130.3,8521
2020-12-01 13:15:00+05:30,1130.25,1130.3,1129.4,1129.4,10699
2020-12-01 13:16:00+05:30,1129.45,1130.75,1129.4,1130.35,9058
2020-12-01 13:17:00+05:30,1130.35,1131.55,1130.35,1131.5,9409
2020-12-01 13:18:00+05:30,1131.45,1131.6,1130.55,1130.8,13680
2020-12-01 13:19:00+05:30,1130.8,1130.8,1130.75,1130.8,4348
2020-12-01 13:20:00+05:30,1130.8,1130.8,1130.25,1130.4,7484
2020-12-01 13:21:00+05:30,1130.35,1130.9,1130.35,1130.85,6428
2020-12-01 13:22:00+05:30,1130.5,1130.95,1130.5,1130.95,4748
